gender|age_group|education|teaor_name|county|count|teaor_code
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|29|E
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Építőipar|Budapest|679|F
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Kereskedelem, gépjárműjavítás|Budapest|1666|G
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Szállítás, raktározás|Budapest|846|H
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Budapest|541|I
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Információ, kommunikáció|Budapest|4415|J
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Pénzügyi, biztosítási tevékenység|Budapest|1520|K
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Ingatlanügyletek|Budapest|193|L
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Szakmai, tudományos, műszaki tevékenység|Budapest|4260|M
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|1039|N
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|1285|O
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Oktatás|Budapest|1033|P
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Humán-egészségügyi, szociális ellátás|Budapest|948|Q
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Művészet, szórakoztatás, szabad idő|Budapest|751|R
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Egyéb szolgáltatás|Budapest|219|S
Férfi|25–29 éves|Egyetem, főiskola stb. oklevéllel|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|9|T
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Bányászat, kőfejtés|Budapest|1|B
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Feldolgozóipar|Budapest|22|C
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|1|D
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|4|E
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Építőipar|Budapest|36|F
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Kereskedelem, gépjárműjavítás|Budapest|44|G
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szállítás, raktározás|Budapest|18|H
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szálláshely-szolgáltatás, vendéglátás|Budapest|31|I
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Információ, kommunikáció|Budapest|4|J
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Pénzügyi, biztosítási tevékenység|Budapest|1|K
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Ingatlanügyletek|Budapest|3|L
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szakmai, tudományos, műszaki tevékenység|Budapest|6|M
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|20|N
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|2|O
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Oktatás|Budapest|2|P
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Humán-egészségügyi, szociális ellátás|Budapest|6|Q
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Művészet, szórakoztatás, szabad idő|Budapest|1|R
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Egyéb szolgáltatás|Budapest|4|S
Férfi|30–34 éves|Általános iskola 8. évfolyamnál alacsonyabb|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|2|T
Férfi|30–34 éves|Általános iskola 8. évfolyam|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|15|A
Férfi|30–34 éves|Általános iskola 8. évfolyam|Bányászat, kőfejtés|Budapest|2|B
Férfi|30–34 éves|Általános iskola 8. évfolyam|Feldolgozóipar|Budapest|349|C
Férfi|30–34 éves|Általános iskola 8. évfolyam|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|22|D
Férfi|30–34 éves|Általános iskola 8. évfolyam|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|33|E
Férfi|30–34 éves|Általános iskola 8. évfolyam|Építőipar|Budapest|579|F
Férfi|30–34 éves|Általános iskola 8. évfolyam|Kereskedelem, gépjárműjavítás|Budapest|663|G
Férfi|30–34 éves|Általános iskola 8. évfolyam|Szállítás, raktározás|Budapest|443|H
Férfi|30–34 éves|Általános iskola 8. évfolyam|Szálláshely-szolgáltatás, vendéglátás|Budapest|350|I
Férfi|30–34 éves|Általános iskola 8. évfolyam|Információ, kommunikáció|Budapest|76|J
Férfi|30–34 éves|Általános iskola 8. évfolyam|Pénzügyi, biztosítási tevékenység|Budapest|13|K
Férfi|30–34 éves|Általános iskola 8. évfolyam|Ingatlanügyletek|Budapest|54|L
Férfi|30–34 éves|Általános iskola 8. évfolyam|Szakmai, tudományos, műszaki tevékenység|Budapest|77|M
Férfi|30–34 éves|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|379|N
Férfi|30–34 éves|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|84|O
Férfi|30–34 éves|Általános iskola 8. évfolyam|Oktatás|Budapest|22|P
Férfi|30–34 éves|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Budapest|87|Q
Férfi|30–34 éves|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Budapest|69|R
Férfi|30–34 éves|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Budapest|61|S
Férfi|30–34 éves|Általános iskola 8. évfolyam|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|3|T
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|18|A
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Budapest|525|C
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|28|D
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|20|E
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Építőipar|Budapest|715|F
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Kereskedelem, gépjárműjavítás|Budapest|640|G
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szállítás, raktározás|Budapest|435|H
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Budapest|460|I
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Információ, kommunikáció|Budapest|108|J
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Pénzügyi, biztosítási tevékenység|Budapest|21|K
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Ingatlanügyletek|Budapest|40|L
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szakmai, tudományos, műszaki tevékenység|Budapest|92|M
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|381|N
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|83|O
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Oktatás|Budapest|23|P
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Humán-egészségügyi, szociális ellátás|Budapest|86|Q
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Művészet, szórakoztatás, szabad idő|Budapest|53|R
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Egyéb szolgáltatás|Budapest|115|S
Férfi|30–34 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|3|T
Férfi|30–34 éves|Érettségi|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|99|A
Férfi|30–34 éves|Érettségi|Bányászat, kőfejtés|Budapest|5|B
Férfi|30–34 éves|Érettségi|Feldolgozóipar|Budapest|2294|C
Férfi|30–34 éves|Érettségi|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|116|D
Férfi|30–34 éves|Érettségi|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|81|E
Férfi|30–34 éves|Érettségi|Építőipar|Budapest|1739|F
Férfi|30–34 éves|Érettségi|Kereskedelem, gépjárműjavítás|Budapest|3521|G
Férfi|30–34 éves|Érettségi|Szállítás, raktározás|Budapest|2076|H
Férfi|30–34 éves|Érettségi|Szálláshely-szolgáltatás, vendéglátás|Budapest|1557|I
Férfi|30–34 éves|Érettségi|Információ, kommunikáció|Budapest|2901|J
Férfi|30–34 éves|Érettségi|Pénzügyi, biztosítási tevékenység|Budapest|763|K
Férfi|30–34 éves|Érettségi|Ingatlanügyletek|Budapest|252|L
Férfi|30–34 éves|Érettségi|Szakmai, tudományos, műszaki tevékenység|Budapest|1239|M
Férfi|30–34 éves|Érettségi|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|1552|N
Férfi|30–34 éves|Érettségi|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|1092|O
Férfi|30–34 éves|Érettségi|Oktatás|Budapest|323|P
Férfi|30–34 éves|Érettségi|Humán-egészségügyi, szociális ellátás|Budapest|375|Q
Férfi|30–34 éves|Érettségi|Művészet, szórakoztatás, szabad idő|Budapest|728|R
Férfi|30–34 éves|Érettségi|Egyéb szolgáltatás|Budapest|379|S
Férfi|30–34 éves|Érettségi|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|14|T
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|81|A
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Bányászat, kőfejtés|Budapest|71|B
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Feldolgozóipar|Budapest|3621|C
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|440|D
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|77|E
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Építőipar|Budapest|1088|F
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Kereskedelem, gépjárműjavítás|Budapest|2271|G
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Szállítás, raktározás|Budapest|1096|H
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Budapest|659|I
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Információ, kommunikáció|Budapest|6017|J
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Pénzügyi, biztosítási tevékenység|Budapest|2036|K
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Ingatlanügyletek|Budapest|295|L
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Szakmai, tudományos, műszaki tevékenység|Budapest|5083|M
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|1206|N
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|1817|O
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Oktatás|Budapest|1333|P
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Humán-egészségügyi, szociális ellátás|Budapest|1050|Q
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Művészet, szórakoztatás, szabad idő|Budapest|986|R
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Egyéb szolgáltatás|Budapest|316|S
Férfi|30–34 éves|Egyetem, főiskola stb. oklevéllel|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|10|T
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|2|A
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Feldolgozóipar|Budapest|31|C
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|1|D
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Építőipar|Budapest|51|F
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Kereskedelem, gépjárműjavítás|Budapest|66|G
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szállítás, raktározás|Budapest|19|H
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szálláshely-szolgáltatás, vendéglátás|Budapest|24|I
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Információ, kommunikáció|Budapest|9|J
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Pénzügyi, biztosítási tevékenység|Budapest|2|K
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Ingatlanügyletek|Budapest|7|L
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szakmai, tudományos, műszaki tevékenység|Budapest|7|M
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|16|N
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|2|O
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Oktatás|Budapest|3|P
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Humán-egészségügyi, szociális ellátás|Budapest|6|Q
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Művészet, szórakoztatás, szabad idő|Budapest|3|R
Férfi|35–39 éves|Általános iskola 8. évfolyamnál alacsonyabb|Egyéb szolgáltatás|Budapest|6|S
Férfi|35–39 éves|Általános iskola 8. évfolyam|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|32|A
Férfi|35–39 éves|Általános iskola 8. évfolyam|Bányászat, kőfejtés|Budapest|2|B
Férfi|35–39 éves|Általános iskola 8. évfolyam|Feldolgozóipar|Budapest|332|C
Férfi|35–39 éves|Általános iskola 8. évfolyam|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|19|D
Férfi|35–39 éves|Általános iskola 8. évfolyam|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Budapest|28|E
Férfi|35–39 éves|Általános iskola 8. évfolyam|Építőipar|Budapest|601|F
Férfi|35–39 éves|Általános iskola 8. évfolyam|Kereskedelem, gépjárműjavítás|Budapest|565|G
Férfi|35–39 éves|Általános iskola 8. évfolyam|Szállítás, raktározás|Budapest|389|H
Férfi|35–39 éves|Általános iskola 8. évfolyam|Szálláshely-szolgáltatás, vendéglátás|Budapest|222|I
Férfi|35–39 éves|Általános iskola 8. évfolyam|Információ, kommunikáció|Budapest|93|J
Férfi|35–39 éves|Általános iskola 8. évfolyam|Pénzügyi, biztosítási tevékenység|Budapest|19|K
Férfi|35–39 éves|Általános iskola 8. évfolyam|Ingatlanügyletek|Budapest|52|L
Férfi|35–39 éves|Általános iskola 8. évfolyam|Szakmai, tudományos, műszaki tevékenység|Budapest|84|M
Férfi|35–39 éves|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Budapest|399|N
Férfi|35–39 éves|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Budapest|75|O
Férfi|35–39 éves|Általános iskola 8. évfolyam|Oktatás|Budapest|18|P
Férfi|35–39 éves|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Budapest|90|Q
Férfi|35–39 éves|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Budapest|56|R
Férfi|35–39 éves|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Budapest|45|S
Férfi|35–39 éves|Általános iskola 8. évfolyam|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Budapest|2|T
Férfi|35–39 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Budapest|34|A
Férfi|35–39 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Bányászat, kőfejtés|Budapest|3|B
Férfi|35–39 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Budapest|618|C
Férfi|35–39 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Budapest|41|D
